id_registro,fecha_movimiento,personal_rol,personal_especialidad,area_nombre,cama_serie,cama_tipo,cama_tiene_sabana,cama_esta_ocupada
REG-105141,2026-05-03 09:58:55,ADMINISTRATIVO,facturacion,UCI Adultos,CAM-119,Cama UCI Electrica,,Desocupada
REG-105142,2026-05-03 09:59:30,MEDICO,Urgenciologo,Uci Pediatria,CAM-622,Camilla de Transporte,no,NO
REG-105143,2026-05-03 10:00:05,ADMINISTRATIVO,Facturacion,SALA DE OPERACIONES,CAM-762,Cuna Pediatrica,SI,Desocupada
REG-105144,2026-05-03 10:00:40,MEDICO,Anestesiologo,Piso 3 - Hospitalizacion,CAM-736,Camilla de Transporte,SI,Desocupada
REG-105145,2026-05-03 10:01:15,ADMINISTRATIVO,Facturacion,Pasillo Urgencias,CAM-412,Cama UCI Electrica,NO,SI
REG-105146,2026-05-03 10:01:50,ADMINISTRATIVO,Facturacion,Piso 3 - Hospitalizacion,CAM-207,Camilla de Transporte,SÍ,Desocupada
REG-105147,2026-05-03 10:02:25,MEDICO,CIRUJANO,Urgencias,CAM-962,Cuna Pediatrica,SI,SI
REG-105148,2026-05-03 10:03:00,FINANZAS,contabilidad,URGENCIAS,CAM-294,Hospitalaria Estandar,SÍ,SI
REG-105149,2026-05-03 10:03:35,MEDICO,Pediatra,Piso 3 - Hospitalizacion,CAM-906,Camilla de Transporte,NO,Desocupada
REG-105150,2026-05-03 10:04:10,FINANZAS,Tesoreria,Uci Pediatria,CAM-424,Cuna Pediatrica,SI,Desocupada
REG-105151,2026-05-03 10:04:45,MEDICO,CIRUJANO,atencion prioritaria,CAM-999,Camilla de Transporte,,NO
REG-105152,2026-05-03 10:05:20,FINANZAS,Costos e Insumos,Finanzas,CAM-923,Cama UCI Electrica,no,SI
REG-105153,2026-05-03 10:05:55,MEDICO,Cirujano General,sala de operaciones,CAM-212,Hospitalaria Estandar,no,NO
REG-105154,2026-05-03 10:06:30,MEDICO,Anestesiologo,Atencion Prioritaria,CAM-276,Camilla de Transporte,,SI
REG-105155,2026-05-03 10:07:05,FINANZAS,Costos e Insumos,SALA DE OPERACIONES,CAM-151,Hospitalaria Estandar,Si,Desocupada
REG-105156,2026-05-03 10:07:40,ADMINISTRATIVO,Facturacion,Atencion Prioritaria,CAM-838,Cama UCI Electrica,,SI
REG-105157,2026-05-03 10:08:15,ADMINISTRATIVO,Auditoria Medica,Pasillo Urgencias,CAM-485,camilla,SI,Ocupada
REG-105158,2026-05-03 10:08:50,MEDICO,Cirujano General,URGENCIAS,,camilla,SÍ,Desocupada
REG-105159,2026-05-03 10:09:25,MEDICO,Cirujano General,Uci Pediatria,CAM-244,Cama UCI Electrica,,Desocupada
REG-105160,2026-05-03 10:10:00,ADMINISTRATIVO,Talento Humano,UCI Adultos,CAM-450,Cuna Pediatrica,no,SI
REG-105161,2026-05-03 10:10:35,FINANZAS,Costos e Insumos,Piso 3 - Hospitalizacion,CAM-378,Hospitalaria Estandar,SÍ,Ocupada
REG-105162,2026-05-03 10:11:10,ADMINISTRATIVO,Talento Humano,Uci Pediatria,CAM-222,Hospitalaria Estandar,SÍ,Ocupada
REG-105163,2026-05-03 10:11:45,MEDICO,Anestesiologo,SALA DE OPERACIONES,CAM-552,Cama UCI Electrica,NO,SI
REG-105164,2026-05-03 10:12:20,FINANZAS,contabilidad,atencion prioritaria,CAM-627,Cama UCI Electrica,NO,SI
REG-105165,2026-05-03 10:12:55,FINANZAS,Contabilidad,UCI Adultos,CAM-208,Camilla de Transporte,NO,Ocupada
REG-105166,2026-05-03 10:13:30,ADMINISTRATIVO,Talento Humano,Piso 3 - Hospitalizacion,CAM-573,Camilla de Transporte,SI,NO
REG-105167,2026-05-03 10:14:05,FINANZAS,,Piso 3 - Hospitalizacion,CAM-164,Hospitalaria Estandar,SI,Desocupada
REG-105168,2026-05-03 10:14:40,ADMINISTRATIVO,facturacion,SALA DE OPERACIONES,CAM-279,Cuna Pediatrica,SI,SI
REG-105169,2026-05-03 10:15:15,FINANZAS,Contabilidad,Pasillo Urgencias,,Cuna Pediatrica,no,NO
REG-105170,2026-05-03 10:15:50,MEDICO,urgenciologo,Finanzas,CAM-466,Cama UCI Electrica,no,NO
REG-105171,2026-05-03 10:16:25,ADMINISTRATIVO,Facturacion,Piso 3 - Hospitalizacion,CAM-395,Camilla de Transporte,NO,NO
REG-105172,2026-05-03 10:17:00,ADMINISTRATIVO,Auditoria Medica,SALA DE OPERACIONES,CAM-856,camilla,SÍ,Ocupada
REG-105173,2026-05-03 10:17:35,ADMINISTRATIVO,Facturacion,Piso 3 - Hospitalizacion,CAM-588,Cama UCI Electrica,NO,SI
REG-105174,2026-05-03 10:18:10,MEDICO,Urgenciologo,Area Administrativa,CAM-691,camilla,no,SI
REG-105175,2026-05-03 10:18:45,ADMINISTRATIVO,Admitido,Uci Pediatria,CAM-893,Camilla de Transporte,SI,SI
REG-105176,2026-05-03 10:19:20,FINANZAS,Contabilidad,Area Administrativa,CAM-397,Cuna Pediatrica,no,NO
REG-105177,2026-05-03 10:19:55,ADMINISTRATIVO,Auditoria Medica,atencion prioritaria,CAM-896,Cuna Pediatrica,SI,Desocupada
REG-105178,2026-05-03 10:20:30,ADMINISTRATIVO,facturacion,UCI Adultos,,Hospitalaria Estandar,,SI
REG-105179,2026-05-03 10:21:05,MEDICO,Cirujano General,Area Administrativa,CAM-895,Hospitalaria Estandar,NO,Desocupada
REG-105180,2026-05-03 10:21:40,ADMINISTRATIVO,facturacion,Atencion Prioritaria,CAM-399,Cama UCI Electrica,no,NO
REG-105181,2026-05-03 10:22:15,MEDICO,Pediatra,Uci Pediatria,CAM-587,Cama UCI Electrica,SÍ,NO
REG-105182,2026-05-03 10:22:50,FINANZAS,Tesoreria,SALA DE OPERACIONES,CAM-973,camilla,,Ocupada
REG-105183,2026-05-03 10:23:25,MEDICO,Pediatra,Atencion Prioritaria,CAM-169,Camilla de Transporte,SI,Desocupada
REG-105184,2026-05-03 10:24:00,MEDICO,urgenciologo,Piso 3 - Hospitalizacion,CAM-881,Camilla de Transporte,SÍ,NO
REG-105185,2026-05-03 10:24:35,FINANZAS,Contabilidad,Uci Pediatria,CAM-597,Cama UCI Electrica,Si,SI
REG-105186,2026-05-03 10:25:10,FINANZAS,Costos e Insumos,SALA DE OPERACIONES,CAM-755,Cuna Pediatrica,,Ocupada
REG-105187,2026-05-03 10:25:45,FINANZAS,Costos e Insumos,SALA DE OPERACIONES,,Camilla de Transporte,NO,SI
REG-105188,2026-05-03 10:26:20,ADMINISTRATIVO,Talento Humano,sala de operaciones,CAM-775,Cuna Pediatrica,,SI
REG-105189,2026-05-03 10:26:55,MEDICO,Cirujano General,sala de operaciones,CAM-873,camilla,SI,Ocupada
REG-105190,2026-05-03 10:27:30,MEDICO,Pediatra,UCI Adultos,CAM-435,Cuna Pediatrica,,Ocupada
REG-105191,2026-05-03 10:28:05,ADMINISTRATIVO,Auditoria Medica,atencion prioritaria,CAM-878,Camilla de Transporte,,NO
REG-105192,2026-05-03 10:28:40,ADMINISTRATIVO,Facturacion,Pasillo Urgencias,CAM-420,Hospitalaria Estandar,NO,Desocupada
REG-105193,2026-05-03 10:29:15,MEDICO,Pediatra,Atencion Prioritaria,CAM-439,Cuna Pediatrica,SÍ,NO
REG-105194,2026-05-03 10:29:50,MEDICO,Urgenciologo,UCI Adultos,CAM-215,camilla,no,NO
REG-105195,2026-05-03 10:30:25,FINANZAS,Costos e Insumos,SALA DE OPERACIONES,CAM-837,camilla,,Ocupada
REG-105196,2026-05-03 10:31:00,ADMINISTRATIVO,facturacion,Atencion Prioritaria,CAM-578,Cama UCI Electrica,SI,SI
REG-105197,2026-05-03 10:31:35,MEDICO,urgenciologo,Pasillo Urgencias,CAM-282,,no,NO
REG-105198,2026-05-03 10:32:10,MEDICO,urgenciologo,Atencion Prioritaria,CAM-368,Cama UCI Electrica,SÍ,Ocupada
REG-105199,2026-05-03 10:32:45,FINANZAS,Costos e Insumos,Uci Pediatria,CAM-207,Cama UCI Electrica,NO,NO
REG-105200,2026-05-03 10:33:20,FINANZAS,contabilidad,Finanzas,CAM-143,camilla,SÍ,Ocupada
REG-105201,2026-05-03 10:33:55,FINANZAS,,UCI Adultos,CAM-992,Cuna Pediatrica,SI,SI
REG-105202,2026-05-03 10:34:30,MEDICO,Anestesiologo,URGENCIAS,CAM-178,Camilla de Transporte,,SI
REG-105203,2026-05-03 10:35:05,ADMINISTRATIVO,Talento Humano,Piso 3 - Hospitalizacion,CAM-666,camilla,SÍ,Ocupada
REG-105204,2026-05-03 10:35:40,ADMINISTRATIVO,Auditoria Medica,SALA DE OPERACIONES,CAM-283,Camilla de Transporte,no,Ocupada
REG-105205,2026-05-03 10:36:15,ADMINISTRATIVO,Auditoria Medica,SALA DE OPERACIONES,CAM-133,Hospitalaria Estandar,Si,Desocupada
REG-105206,2026-05-03 10:36:50,ADMINISTRATIVO,Facturacion,Pasillo Urgencias,CAM-504,Hospitalaria Estandar,SI,NO
REG-105207,2026-05-03 10:37:25,FINANZAS,Contabilidad,Finanzas,CAM-374,camilla,Si,SI
REG-105208,2026-05-03 10:38:00,MEDICO,,Area Administrativa,CAM-554,Cama UCI Electrica,,NO
REG-105209,2026-05-03 10:38:35,FINANZAS,contabilidad,sala de operaciones,CAM-946,Cama UCI Electrica,SÍ,SI
REG-105210,2026-05-03 10:39:10,ADMINISTRATIVO,Facturacion,Pasillo Urgencias,CAM-969,camilla,,Ocupada
REG-105211,2026-05-03 10:39:45,FINANZAS,Tesoreria,Pasillo Urgencias,CAM-245,Camilla de Transporte,no,Desocupada
REG-105212,2026-05-03 10:40:20,ADMINISTRATIVO,facturacion,SALA DE OPERACIONES,CAM-521,Hospitalaria Estandar,,SI
REG-105213,2026-05-03 10:40:55,FINANZAS,Contabilidad,Urgencias,CAM-301,Cama UCI Electrica,SÍ,Desocupada
REG-105214,2026-05-03 10:41:30,FINANZAS,contabilidad,Area Administrativa,CAM-565,Camilla de Transporte,no,Desocupada
REG-105215,2026-05-03 10:42:05,FINANZAS,Tesoreria,Uci Pediatria,CAM-533,Camilla de Transporte,SI,SI
REG-105216,2026-05-03 10:42:40,FINANZAS,Costos e Insumos,Urgencias,CAM-749,Camilla de Transporte,Si,Ocupada
REG-105217,2026-05-03 10:43:15,MEDICO,CIRUJANO,SALA DE OPERACIONES,CAM-575,Hospitalaria Estandar,Si,Desocupada
REG-105218,2026-05-03 10:43:50,ADMINISTRATIVO,Facturacion,SALA DE OPERACIONES,CAM-908,Hospitalaria Estandar,Si,Ocupada
REG-105219,2026-05-03 10:44:25,FINANZAS,Tesoreria,Urgencias,CAM-339,Hospitalaria Estandar,,Desocupada
REG-105220,2026-05-03 10:45:00,ADMINISTRATIVO,Admitido,Finanzas,CAM-517,camilla,Si,SI
REG-105221,2026-05-03 10:45:35,FINANZAS,Contabilidad,sala de operaciones,,Hospitalaria Estandar,SÍ,Ocupada
REG-105222,2026-05-03 10:46:10,MEDICO,Cirujano General,URGENCIAS,CAM-101,camilla,SI,NO
REG-105223,2026-05-03 10:46:45,ADMINISTRATIVO,Admitido,sala de operaciones,CAM-901,Camilla de Transporte,no,NO
REG-105224,2026-05-03 10:47:20,MEDICO,Cirujano General,sala de operaciones,CAM-525,Hospitalaria Estandar,SI,Ocupada
REG-105225,2026-05-03 10:47:55,ADMINISTRATIVO,Admitido,Finanzas,CAM-171,Hospitalaria Estandar,Si,SI
REG-105226,2026-05-03 10:48:30,ADMINISTRATIVO,facturacion,Atencion Prioritaria,CAM-802,Hospitalaria Estandar,,Desocupada
REG-105227,2026-05-03 10:49:05,ADMINISTRATIVO,Facturacion,Piso 3 - Hospitalizacion,CAM-962,Camilla de Transporte,no,Ocupada
REG-105228,2026-05-03 10:49:40,MEDICO,Pediatra,UCI Adultos,,Camilla de Transporte,NO,Ocupada
REG-105229,2026-05-03 10:50:15,MEDICO,CIRUJANO,Urgencias,CAM-666,Cuna Pediatrica,no,NO
REG-105230,2026-05-03 10:50:50,FINANZAS,Costos e Insumos,Atencion Prioritaria,CAM-301,Hospitalaria Estandar,NO,Ocupada
REG-105231,2026-05-03 10:51:25,ADMINISTRATIVO,Admitido,atencion prioritaria,CAM-226,Cuna Pediatrica,,Desocupada
REG-105232,2026-05-03 10:52:00,MEDICO,urgenciologo,sala de operaciones,CAM-938,Cama UCI Electrica,Si,SI
REG-105233,2026-05-03 10:52:35,FINANZAS,Contabilidad,Pasillo Urgencias,CAM-485,Hospitalaria Estandar,SI,NO
REG-105234,2026-05-03 10:53:10,FINANZAS,Contabilidad,sala de operaciones,CAM-812,Cuna Pediatrica,no,Desocupada
REG-105235,2026-05-03 10:53:45,ADMINISTRATIVO,Facturacion,SALA DE OPERACIONES,CAM-755,Camilla de Transporte,Si,Desocupada
REG-105236,2026-05-03 10:54:20,FINANZAS,Contabilidad,Piso 3 - Hospitalizacion,CAM-384,Cama UCI Electrica,NO,SI
REG-105237,2026-05-03 10:54:55,ADMINISTRATIVO,Talento Humano,Area Administrativa,CAM-167,camilla,SÍ,Desocupada
REG-105238,2026-05-03 10:55:30,ADMINISTRATIVO,Facturacion,Piso 3 - Hospitalizacion,CAM-296,Camilla de Transporte,SI,Desocupada
REG-105239,2026-05-03 10:56:05,ADMINISTRATIVO,facturacion,Area Administrativa,CAM-513,Cuna Pediatrica,,SI
REG-105240,2026-05-03 10:56:40,FINANZAS,,sala de operaciones,CAM-918,Cama UCI Electrica,,NO
REG-105241,2026-05-03 10:57:15,ADMINISTRATIVO,Admitido,atencion prioritaria,CAM-564,Hospitalaria Estandar,SI,Ocupada
REG-105242,2026-05-03 10:57:50,MEDICO,CIRUJANO,Urgencias,CAM-247,Cuna Pediatrica,,Desocupada
REG-105243,2026-05-03 10:58:25,MEDICO,urgenciologo,Uci Pediatria,CAM-120,Camilla de Transporte,,SI
REG-105244,2026-05-03 10:59:00,ADMINISTRATIVO,Facturacion,UCI Adultos,CAM-218,Cuna Pediatrica,SÍ,Ocupada
REG-105245,2026-05-03 10:59:35,ADMINISTRATIVO,Talento Humano,Finanzas,CAM-400,Camilla de Transporte,SÍ,Desocupada
REG-105246,2026-05-03 11:00:10,ADMINISTRATIVO,Facturacion,Uci Pediatria,CAM-470,Cuna Pediatrica,,Desocupada
REG-105247,2026-05-03 11:00:45,FINANZAS,contabilidad,Atencion Prioritaria,CAM-453,camilla,SÍ,NO
REG-105248,2026-05-03 11:01:20,MEDICO,Pediatra,atencion prioritaria,CAM-865,camilla,,Ocupada
REG-105249,2026-05-03 11:01:55,FINANZAS,Tesoreria,Piso 3 - Hospitalizacion,CAM-881,Cama UCI Electrica,SÍ,SI
REG-105250,2026-05-03 11:02:30,ADMINISTRATIVO,Facturacion,UCI Adultos,CAM-371,,,NO
REG-105251,2026-05-03 11:03:05,ADMINISTRATIVO,Talento Humano,Finanzas,CAM-293,Cama UCI Electrica,NO,Ocupada
REG-105252,2026-05-03 11:03:40,MEDICO,Urgenciologo,sala de operaciones,CAM-617,Hospitalaria Estandar,SÍ,NO
REG-105253,2026-05-03 11:04:15,ADMINISTRATIVO,Auditoria Medica,sala de operaciones,CAM-959,Cama UCI Electrica,SÍ,SI
REG-105254,2026-05-03 11:04:50,FINANZAS,contabilidad,Finanzas,CAM-339,Camilla de Transporte,SÍ,Desocupada
REG-105255,2026-05-03 11:05:25,ADMINISTRATIVO,facturacion,URGENCIAS,CAM-684,Camilla de Transporte,Si,Ocupada
REG-105256,2026-05-03 11:06:00,ADMINISTRATIVO,Talento Humano,atencion prioritaria,,camilla,NO,Desocupada
REG-105257,2026-05-03 11:06:35,ADMINISTRATIVO,Talento Humano,URGENCIAS,CAM-485,camilla,SI,Desocupada
REG-105258,2026-05-03 11:07:10,ADMINISTRATIVO,Facturacion,Pasillo Urgencias,CAM-409,Camilla de Transporte,SÍ,NO
REG-105259,2026-05-03 11:07:45,ADMINISTRATIVO,Facturacion,Atencion Prioritaria,CAM-127,camilla,no,SI
REG-105260,2026-05-03 11:08:20,ADMINISTRATIVO,Facturacion,Pasillo Urgencias,CAM-431,Camilla de Transporte,Si,Ocupada
REG-105261,2026-05-03 11:08:55,FINANZAS,contabilidad,Area Administrativa,CAM-745,camilla,NO,Desocupada
REG-105262,2026-05-03 11:09:30,MEDICO,Pediatra,Uci Pediatria,CAM-829,Hospitalaria Estandar,no,Ocupada
REG-105263,2026-05-03 11:10:05,FINANZAS,Costos e Insumos,Piso 3 - Hospitalizacion,CAM-420,Camilla de Transporte,no,Desocupada
REG-105264,2026-05-03 11:10:40,FINANZAS,Costos e Insumos,URGENCIAS,CAM-854,Cama UCI Electrica,no,SI
REG-105265,2026-05-03 11:11:15,FINANZAS,contabilidad,Urgencias,,Hospitalaria Estandar,SI,Ocupada
REG-105266,2026-05-03 11:11:50,ADMINISTRATIVO,Admitido,SALA DE OPERACIONES,CAM-742,Hospitalaria Estandar,SÍ,Ocupada
REG-105267,2026-05-03 11:12:25,ADMINISTRATIVO,Admitido,UCI Adultos,CAM-999,Cuna Pediatrica,Si,SI
REG-105268,2026-05-03 11:13:00,ADMINISTRATIVO,Auditoria Medica,Finanzas,CAM-665,camilla,NO,Ocupada
REG-105269,2026-05-03 11:13:35,MEDICO,Urgenciologo,Uci Pediatria,CAM-498,Cama UCI Electrica,SI,NO
REG-105270,2026-05-03 11:14:10,MEDICO,Anestesiologo,Urgencias,CAM-574,Cuna Pediatrica,no,SI
REG-105271,2026-05-03 11:14:45,ADMINISTRATIVO,Auditoria Medica,URGENCIAS,CAM-754,Camilla de Transporte,no,Desocupada
REG-105272,2026-05-03 11:15:20,FINANZAS,Tesoreria,Area Administrativa,CAM-533,camilla,no,SI
REG-105273,2026-05-03 11:15:55,ADMINISTRATIVO,Talento Humano,URGENCIAS,CAM-416,Cama UCI Electrica,,NO
REG-105274,2026-05-03 11:16:30,MEDICO,Pediatra,UCI Adultos,CAM-960,Camilla de Transporte,NO,NO
REG-105275,2026-05-03 11:17:05,MEDICO,Cirujano General,SALA DE OPERACIONES,CAM-605,Cama UCI Electrica,SI,Desocupada
REG-105276,2026-05-03 11:17:40,ADMINISTRATIVO,facturacion,Urgencias,CAM-788,Camilla de Transporte,,NO
REG-105277,2026-05-03 11:18:15,ADMINISTRATIVO,Facturacion,Urgencias,CAM-674,camilla,no,Desocupada
REG-105278,2026-05-03 11:18:50,ADMINISTRATIVO,Auditoria Medica,URGENCIAS,CAM-298,Hospitalaria Estandar,no,Desocupada
REG-105279,2026-05-03 11:19:25,ADMINISTRATIVO,facturacion,Piso 3 - Hospitalizacion,CAM-776,Camilla de Transporte,SÍ,Ocupada
REG-105280,2026-05-03 11:20:00,ADMINISTRATIVO,Talento Humano,SALA DE OPERACIONES,CAM-946,Cama UCI Electrica,SÍ,NO
REG-105281,2026-05-03 11:20:35,MEDICO,Cirujano General,UCI Adultos,CAM-217,Hospitalaria Estandar,no,SI
REG-105282,2026-05-03 11:21:10,MEDICO,CIRUJANO,UCI Adultos,CAM-651,Camilla de Transporte,SÍ,Ocupada
REG-105283,2026-05-03 11:21:45,FINANZAS,Tesoreria,atencion prioritaria,CAM-446,Cuna Pediatrica,SÍ,NO
REG-105284,2026-05-03 11:22:20,FINANZAS,contabilidad,atencion prioritaria,CAM-806,Cama UCI Electrica,,SI
REG-105285,2026-05-03 11:22:55,FINANZAS,Contabilidad,Uci Pediatria,,Cuna Pediatrica,NO,SI
REG-105286,2026-05-03 11:23:30,MEDICO,Urgenciologo,Finanzas,CAM-765,Hospitalaria Estandar,no,Ocupada
REG-105287,2026-05-03 11:24:05,MEDICO,Anestesiologo,Uci Pediatria,CAM-705,Cuna Pediatrica,SI,Ocupada
REG-105288,2026-05-03 11:24:40,ADMINISTRATIVO,Talento Humano,Area Administrativa,CAM-835,Hospitalaria Estandar,NO,NO
REG-105289,2026-05-03 11:25:15,ADMINISTRATIVO,Admitido,Area Administrativa,CAM-306,Hospitalaria Estandar,,NO
REG-105290,2026-05-03 11:25:50,FINANZAS,contabilidad,URGENCIAS,CAM-956,Cama UCI Electrica,NO,Ocupada
REG-105291,2026-05-03 11:26:25,MEDICO,Pediatra,SALA DE OPERACIONES,CAM-294,Camilla de Transporte,SI,Desocupada
REG-105292,2026-05-03 11:27:00,ADMINISTRATIVO,,Urgencias,CAM-410,Camilla de Transporte,Si,Desocupada
REG-105293,2026-05-03 11:27:35,ADMINISTRATIVO,Facturacion,Finanzas,CAM-715,Camilla de Transporte,,Desocupada
REG-105294,2026-05-03 11:28:10,FINANZAS,Tesoreria,SALA DE OPERACIONES,CAM-228,camilla,,Desocupada
REG-105295,2026-05-03 11:28:45,ADMINISTRATIVO,Auditoria Medica,Urgencias,CAM-742,Cama UCI Electrica,no,SI
REG-105296,2026-05-03 11:29:20,ADMINISTRATIVO,Talento Humano,Uci Pediatria,CAM-709,Cuna Pediatrica,Si,Ocupada
REG-105297,2026-05-03 11:29:55,FINANZAS,Contabilidad,Atencion Prioritaria,CAM-453,Hospitalaria Estandar,,NO
REG-105298,2026-05-03 11:30:30,MEDICO,urgenciologo,Area Administrativa,CAM-217,Cuna Pediatrica,NO,Ocupada
REG-105299,2026-05-03 11:31:05,ADMINISTRATIVO,Auditoria Medica,Atencion Prioritaria,CAM-482,camilla,,Desocupada
REG-105300,2026-05-03 11:31:40,MEDICO,Pediatra,UCI Adultos,CAM-779,Hospitalaria Estandar,SI,Desocupada
REG-105301,2026-05-03 11:32:15,MEDICO,Cirujano General,Pasillo Urgencias,CAM-143,camilla,SÍ,Ocupada
REG-105302,2026-05-03 11:32:50,MEDICO,Urgenciologo,UCI Adultos,CAM-362,Hospitalaria Estandar,,SI
REG-105303,2026-05-03 11:33:25,MEDICO,Urgenciologo,Piso 3 - Hospitalizacion,CAM-678,Cama UCI Electrica,SÍ,NO
REG-105304,2026-05-03 11:34:00,ADMINISTRATIVO,Talento Humano,Pasillo Urgencias,CAM-197,Cama UCI Electrica,NO,SI
REG-105305,2026-05-03 11:34:35,ADMINISTRATIVO,Talento Humano,atencion prioritaria,CAM-891,Camilla de Transporte,SI,Desocupada
REG-105306,2026-05-03 11:35:10,ADMINISTRATIVO,Admitido,Urgencias,CAM-498,camilla,NO,Desocupada
REG-105307,2026-05-03 11:35:45,ADMINISTRATIVO,Auditoria Medica,Piso 3 - Hospitalizacion,CAM-293,Hospitalaria Estandar,SI,Ocupada
REG-105308,2026-05-03 11:36:20,MEDICO,CIRUJANO,Piso 3 - Hospitalizacion,CAM-261,Camilla de Transporte,SI,SI
REG-105309,2026-05-03 11:36:55,MEDICO,Urgenciologo,URGENCIAS,CAM-420,Camilla de Transporte,SÍ,Desocupada
REG-105310,2026-05-03 11:37:30,FINANZAS,Tesoreria,Area Administrativa,CAM-687,Cama UCI Electrica,no,NO
REG-105311,2026-05-03 11:38:05,FINANZAS,urgenciologo,SALA DE OPERACIONES,CAM-195,Cama UCI Electrica,NO,NO
REG-105312,2026-05-03 11:38:40,ADMINISTRATIVO,Talento Humano,Uci Pediatria,CAM-680,Cuna Pediatrica,,NO
REG-105313,2026-05-03 11:39:15,ADMINISTRATIVO,facturacion,Urgencias,CAM-159,Cama UCI Electrica,,SI
REG-105314,2026-05-03 11:39:50,MEDICO,Cirujano General,Pasillo Urgencias,CAM-582,camilla,NO,Ocupada
REG-105315,2026-05-03 11:40:25,FINANZAS,Costos e Insumos,atencion prioritaria,CAM-104,Hospitalaria Estandar,no,NO
REG-105316,2026-05-03 11:41:00,MEDICO,Cirujano General,Piso 3 - Hospitalizacion,CAM-772,Cuna Pediatrica,SI,Ocupada
REG-105317,2026-05-03 11:41:35,ADMINISTRATIVO,facturacion,Area Administrativa,CAM-445,Cama UCI Electrica,Si,NO
REG-105318,2026-05-03 11:42:10,ADMINISTRATIVO,Auditoria Medica,Pasillo Urgencias,CAM-619,Camilla de Transporte,SI,Ocupada
REG-105319,2026-05-03 11:42:45,ADMINISTRATIVO,facturacion,atencion prioritaria,CAM-691,Camilla de Transporte,,SI
REG-105320,2026-05-03 11:43:20,ADMINISTRATIVO,facturacion,URGENCIAS,CAM-295,Hospitalaria Estandar,no,Desocupada
REG-105321,2026-05-03 11:43:55,MEDICO,urgenciologo,URGENCIAS,CAM-889,camilla,,Ocupada
REG-105322,2026-05-03 11:44:30,ADMINISTRATIVO,Facturacion,Finanzas,CAM-304,Cuna Pediatrica,SÍ,Ocupada
REG-105323,2026-05-03 11:45:05,FINANZAS,Contabilidad,UCI Adultos,CAM-371,Cuna Pediatrica,SI,NO
REG-105324,2026-05-03 11:45:40,FINANZAS,Contabilidad,UCI Adultos,CAM-699,Hospitalaria Estandar,,Ocupada
REG-105325,2026-05-03 11:46:15,MEDICO,Cirujano General,atencion prioritaria,CAM-360,Camilla de Transporte,Si,Ocupada
REG-105326,2026-05-03 11:46:50,MEDICO,CIRUJANO,Area Administrativa,CAM-672,camilla,no,SI
REG-105327,2026-05-03 11:47:25,ADMINISTRATIVO,Facturacion,Piso 3 - Hospitalizacion,,Cama UCI Electrica,,SI
REG-105328,2026-05-03 11:48:00,ADMINISTRATIVO,facturacion,Atencion Prioritaria,,camilla,Si,SI
REG-105329,2026-05-03 11:48:35,FINANZAS,Cirujano General,SALA DE OPERACIONES,CAM-869,Cuna Pediatrica,NO,SI
REG-105330,2026-05-03 11:49:10,MEDICO,Pediatra,Uci Pediatria,,Hospitalaria Estandar,NO,SI
REG-105331,2026-05-03 11:49:45,ADMINISTRATIVO,Facturacion,Urgencias,CAM-702,Cama UCI Electrica,SI,Ocupada
REG-105332,2026-05-03 11:50:20,FINANZAS,contabilidad,SALA DE OPERACIONES,CAM-700,Cama UCI Electrica,no,Desocupada
REG-105333,2026-05-03 11:50:55,FINANZAS,Tesoreria,Pasillo Urgencias,CAM-779,Hospitalaria Estandar,,SI
REG-105334,2026-05-03 11:51:30,MEDICO,CIRUJANO,URGENCIAS,CAM-820,Cama UCI Electrica,Si,SI
REG-105335,2026-05-03 11:52:05,FINANZAS,Tesoreria,Piso 3 - Hospitalizacion,CAM-570,Camilla de Transporte,,Desocupada
REG-105336,2026-05-03 11:52:40,ADMINISTRATIVO,Admitido,Finanzas,,Cuna Pediatrica,no,SI
REG-105337,2026-05-03 11:53:15,FINANZAS,Costos e Insumos,Pasillo Urgencias,CAM-539,Cuna Pediatrica,no,NO
REG-105338,2026-05-03 11:53:50,MEDICO,Cirujano General,Urgencias,CAM-993,Camilla de Transporte,Si,NO
REG-105339,2026-05-03 11:54:25,FINANZAS,contabilidad,sala de operaciones,CAM-572,camilla,,Ocupada
REG-105340,2026-05-03 11:55:00,FINANZAS,Contabilidad,Uci Pediatria,CAM-186,camilla,,Desocupada
REG-105341,2026-05-03 11:55:35,ADMINISTRATIVO,Facturacion,atencion prioritaria,CAM-154,camilla,Si,Desocupada
REG-105342,2026-05-03 11:56:10,FINANZAS,Anestesiologo,SALA DE OPERACIONES,CAM-677,Cama UCI Electrica,SI,Ocupada
REG-105343,2026-05-03 11:56:45,MEDICO,CIRUJANO,UCI Adultos,,camilla,SÍ,Ocupada
REG-105344,2026-05-03 11:57:20,ADMINISTRATIVO,Talento Humano,UCI Adultos,CAM-712,camilla,,NO
REG-105345,2026-05-03 11:57:55,ADMINISTRATIVO,Facturacion,Finanzas,CAM-264,Cama UCI Electrica,,SI
REG-105346,2026-05-03 11:58:30,FINANZAS,Tesoreria,Piso 3 - Hospitalizacion,CAM-798,camilla,SÍ,SI
REG-105347,2026-05-03 11:59:05,FINANZAS,Tesoreria,SALA DE OPERACIONES,CAM-935,Hospitalaria Estandar,SI,SI
REG-105348,2026-05-03 11:59:40,ADMINISTRATIVO,Auditoria Medica,Pasillo Urgencias,CAM-371,Cama UCI Electrica,,Desocupada
